ResourceID,Address Type,Administrative Subdivision Name,Administrative Subdivision Type,Bibliographic Reference,Copyright Description,Copyright Type,Date of Creation,Date of Publication,Description,Description Type,Document,External Identifier Type,External Source,External XRef,Geometry Qualifier,Information Carrier,Information Carrier Format Type,Information Resource Type,Keyword,Language_Type,Place Address,Place Description,Primary Reference Number,Spatial Coordinates Geometry,Temporal Coverage Timespan,Title,Title Type
2f0ef260-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham. </p>
<p>Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London.</p>",,,,,,,,Listed building,Government of Jersey,PE0099,,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise </p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Sites and Monuments Database </p>",Richmond Map,,"Boscobel Farm, La Rue des Vignes",,1000099,GEOMETRYCOLLECTION (POINT (-2.171894 49.199962)),,Boscobel Farm,
2f0efd20-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 31.07.2018)  </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",,,,,,,,Listed building,Government of Jersey,PE0100,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",Richmond Map,,"Bradford Farm, La Rue des Vignes",,1000100,GEOMETRYCOLLECTION (POINT (-2.177048 49.208963)),,Bradford Farm,
2f0f07f0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 30.07.2018) </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham. </p>
<p>Stevens, J. 1977. Old Jersey Houses, Volume Two. Phillimore, London </p>
<p>Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London.</p>",,,,,,,,Listed building,Government of Jersey,PE0101,,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise </p><p>3.  Société Jersiaise Photographic Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Sites and Monuments Database </p><p>3. Photograph (SJPA/004956) </p>",Richmond Map,,"La Chaumiere du Chene, La Rue des Vignes",,1000101,GEOMETRYCOLLECTION (POINT (-2.175073 49.20325)),,La Chaumiere du Chene,
2f0f1240-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.</p>
<p> McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",,,,,,,,,,,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",Richmond Map,,"Lowlands, La Rue des Vignes",,1000102,GEOMETRYCOLLECTION (POINT (-2.174323 49.200854)),,Lowlands,
2f0f1b70-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,,,,,,Listed building,Government of Jersey,PE0104,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Oak Lodge, La Rue des Vignes",,1000104,GEOMETRYCOLLECTION (POINT (-2.177189 49.207704)),,Oak Lodge,
2f0f2590-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 31.07.2018)  </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London.</p>",,,,,,,,Listed building,Government of Jersey,PE0105,,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise </p><p>3.  Jersey Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Sites and Monuments Database </p><p>3. Plans (L/A/06/A/78) </p>",,,"La Ronde Cheminee, La Rue des Vignes",,1000105,GEOMETRYCOLLECTION (POINT (-2.177484 49.206547)),,La Ronde Cheminee,
2f15dcb0-1168-0138-9138-740f24312a1c,Intertidal,St. Peter,Parish,"<p>Balleine, G.R. (revised by Syvret, M. and Stevens, J.) 1981. History of Jersey. Phillimore, Chichester.   </p>
<p>Stevens, C. & Stevens, M. 1986. Jersey Place Names, Volumes I & II. Société Jersiaise, Jersey.</p>",,,,,,,,,,,,,,,,,Nassau Landing 1779,,1000106,GEOMETRYCOLLECTION (POINT (-2.228054 49.203948)),,Nassau Landing 1779,
2f0f3920-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 30.07.2018)  </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Knocker, G.S. 1933. Bénitiers in Jersey. Annual Bulletin of the Société Jersiaise, 12, 193-216. </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham. </p>
<p>Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London.</p>",,,,,,,,Listed building,Government of Jersey,PE0108,,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Sites and Monuments Database</p>",Richmond Map,,"L'Aleval, La Rue L'Aleval",,1000108,GEOMETRYCOLLECTION (POINT (-2.167175 49.221208)),,L'Aleval,
2f0f4370-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 30.07.2018) </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham. </p>
<p>Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London.</p>",,,,,,,,Listed building,Government of Jersey,PE0109,,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise </p><p>3.  Société Jersiaise Photographic Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Sites and Monuments Database </p><p>3. Photograph (SJPA/004974) </p>",Richmond Map,,"Greenhill, La Rue L'Aleval",,1000109,GEOMETRYCOLLECTION (POINT (-2.167619 49.22096)),,Greenhill,
2f0f5720-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,,,,,,,,,Listed building,Government of Jersey,PE0111,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",German Occupation,,"Mounting for Anti Aircraft Guns, La Rue Aleval (boundary of field 426/480 and in field 484)",,1000111,GEOMETRYCOLLECTION (POINT (-2.169399 49.222646)),,Mounting for Anti Aircraft Guns,
2f13dd20-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,,,,,,Listed building,Government of Jersey,PE0112,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Water Pump, Beaumont",,1000112,GEOMETRYCOLLECTION (POINT (-2.170905 49.204665)),,Water Pump,
2f0f6070-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,,,,,,Listed building,Government of Jersey,PE0113,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Brooklyn, Beaumont",,1000113,GEOMETRYCOLLECTION (POINT (-2.158893 49.197434)),,Brooklyn,
2f0f69d0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,,,,,,Listed building,Government of Jersey,PE0114,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Helmsdale, Beaumont",,1000114,GEOMETRYCOLLECTION (POINT (-2.160627 49.19776)),,Helmsdale,
2f13e790-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,,,,,,Listed building,Government of Jersey,PE0115,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Milestone '3', Beaumont",,1000115,GEOMETRYCOLLECTION (POINT (-2.160008 49.197495)),,Milestone '3',
2f13f170-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Godfray, W. 1947. St. Peter's Parish Field Piece. Annual Bulletin of the Société Jersiaise, 14, 333-339. </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>White, J. 2014. What's Your Street's Story?: Beaumont & Sandybrook [Unpublished talk]</p>",,,,,,,,Listed building,Government of Jersey,PE0117,,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise Photographic Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Photographs (SJPA/012843-4) </p>",,,"St Peter's Parish Cannon, Beaumont Hill",,1000117,GEOMETRYCOLLECTION (POINT (-2.16177 49.199006)),,St Peter's Parish Cannon,
2f0f7d20-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,,,,,,Listed building,Government of Jersey,PE0118,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Villa Franca, Beaumont",,1000118,GEOMETRYCOLLECTION (POINT (-2.161055 49.198649)),,Villa Franca,
2f13fc10-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey.</p>",,,,,,,,Listed building,Government of Jersey,PE0119,,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise Photographic Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Photographs (SJPA/033782, SJPA/033786) </p>",,,"Warren Farm, La Route de Beaumont",,1000119,GEOMETRYCOLLECTION (POINT (-2.165746 49.200489)),,Warren Farm,
2f0f8670-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,,,,,,Listed building,Government of Jersey,PE0120,,<p>1.  Government of Jersey </p><p>2.  Jersey Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Plans (L/A/06/A/10) </p>",,,"Belgrano, La Route de Beaumont",,1000120,GEOMETRYCOLLECTION (POINT (-2.161435 49.198352)),,Belgrano,
2f15e4b0-1168-0138-9138-740f24312a1c,,St. Peter,Parish,"Stevens, C. & Stevens, M. 1986. Jersey Place Names, Volumes I & II. Société Jersiaise, Jersey.",,,,,,,,,,,,,,,"Coastal Fortification,Richmond Map",,Site of Half Moon Battery,,1000121,GEOMETRYCOLLECTION (POINT (-2.22324 49.207305)),,Site of Half Moon Battery,
2f15edc0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Smith, F.M. 2004. The Conway Towers of Jersey; A Conservation Study. University of Bristol unpublished MA dissertation.  </p>
<p>Stevens, C. & Stevens, M. 1986. Jersey Place Names, Volumes I & II. Société Jersiaise, Jersey.</p>",,,,,,,,,,,,<p>1.  Société Jersiaise</p>,,<p>1. Sites and Monuments Database</p>,"Richmond Map,Coastal Fortification",,"Site of Conway Tower St Ouen C, La Grande Route des Mielles",,1000122,GEOMETRYCOLLECTION (POINT (-2.224596 49.212087)),,Site of Conway Tower St Ouen C,
2f140ee0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,,,,,,,,,Listed building,Government of Jersey,PE0124,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Guide Post, La Route de Beaumont",,1000124,GEOMETRYCOLLECTION (POINT (-2.182139 49.212833)),,Guide Post,
2f0f9030-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,,,,,,Listed building,Government of Jersey,PE0125,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Old Post Office, La Route de Beaumont",,1000125,GEOMETRYCOLLECTION (POINT (-2.181817 49.212875)),,Old Post Office,
2f0f99e0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 31.07.2018)  </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",,,,,,,,Listed building,Government of Jersey,PE0126,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",Richmond Map,,"Uplands, La Route de Beaumont",,1000126,GEOMETRYCOLLECTION (POINT (-2.175964 49.209007)),,Uplands,
2f0fa3d0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",,,,,,,,Listed building,Government of Jersey,PE0127,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",Richmond Map,,"Les Boules, La Route de Beaumont",,1000127,GEOMETRYCOLLECTION (POINT (-2.173409 49.205711)),,Les Boules,
2f0fad30-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,,,,,,,,,Listed building,Government of Jersey,PE0128,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",German Occupation,,"Concrete Culvert , Beaumont Hill (fields 997 and 998)",,1000128,GEOMETRYCOLLECTION (POINT (-2.165379 49.199966)),,Concrete Culvert ,
2f0fb6f0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,,,,,,Listed building,Government of Jersey,PE0129,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"La Thebeaudiere, Beaumont Hill",,1000129,GEOMETRYCOLLECTION (POINT (-2.161058 49.198066)),,La Thebeaudiere,
2f0fc090-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,,,,,,Listed building,Government of Jersey,PE0130,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Le Bocage, La Rue du Bocage",,1000130,GEOMETRYCOLLECTION (POINT (-2.187889 49.21365)),,Le Bocage,
2f141960-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,,,,,,,,,Listed building,Government of Jersey,PE0131,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Guide Post (East) , La Route du Carrefour à  Cendre",,1000131,GEOMETRYCOLLECTION (POINT (-2.181277 49.233331)),,Guide Post (East) ,
2f15f8e0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Balleine, G.R. & Stevens J (ed.) 1970. The Bailiwick of Jersey. Hodder & Stroughton, London. </p>
<p>Stevens, C. & Stevens, M. 1986. Jersey Place Names, Volumes I & II. Société Jersiaise, Jersey. </p>
<p>White, J. 2017. What's Your Street's Story?: Airport [Unpublished talk]</p>",,,,,,,,,,,,<p>1.  Société Jersiaise Photographic Archive </p><p>2.  Jersey Archive </p><p>3.  Jersey Heritage Art collection</p>,,"<p>1. Photographs (sample of collection: SJPA/010516, SJPA/014487-93)  </p><p>2. Plans (D/AL/A2/1561)  </p><p>3. Drawing (SJA/0000/01424) </p>",Coastal Fortification,,"Site of St Peter's Barracks, Le Mont Fondan",,1000132,GEOMETRYCOLLECTION (POINT (-2.203163 49.204362)),,Site of St Peter's Barracks,
2f0fcad0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey.</p>",,,,,,,,Listed building,Government of Jersey,PE0134,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Maison de Haut Farm, La Rue du Coin Varin",,1000134,GEOMETRYCOLLECTION (POINT (-2.162593 49.219021)),,Maison de Haut Farm,
2f0fd390-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,,,,,,,,,Listed building,Government of Jersey,PE0135,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",German Occupation,,"Command Bunker for Infantry Commander , La Rue du Coin Varin (field P586)",,1000135,GEOMETRYCOLLECTION (POINT (-2.165118 49.216303)),,Command Bunker for Infantry Commander ,
2f0ff050-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.</p>
<p> McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",,,,,,,,Listed building,Government of Jersey,PE0138,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",Richmond Map,,"Mermaid Tavern, La Rue de la Commune",,1000138,GEOMETRYCOLLECTION (POINT (-2.188358 49.204463)),,Mermaid Tavern,
2f0ffa50-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,,,,,,Listed building,Government of Jersey,PE0139,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Beaumont Villa (Including Bescar Lodge), La Rue du Craslin",,1000139,GEOMETRYCOLLECTION (POINT (-2.160543 49.199325)),,Beaumont Villa (Including Bescar Lodge),
2f100410-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.</p>
<p> McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",,,,,,,,Listed building,Government of Jersey,PE0140,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",Richmond Map,,"La Ruche & Pembroke Lodge, La Rue du Craslin",,1000140,GEOMETRYCOLLECTION (POINT (-2.160048 49.199506)),,La Ruche & Pembroke Lodge,
2f100f00-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 30.07.2018)  </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>Stevens, J. 1977. Old Jersey Houses, Volume Two. Phillimore, London. </p>
<p>Stevens, J. 1980. Old Jersey Houses, Volume One. Fourth ed. Phillimore, London.</p>",,,,,,,,Listed building,Government of Jersey,PE0141,,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Sites and Monuments Database</p>",,,"Auvergne House, La Rue d'Auvergne",,1000141,GEOMETRYCOLLECTION (POINT (-2.183627 49.224825)),,Auvergne House,
2f1019f0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 31.07.2018)  </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham. </p>",,,,,,,,Listed building,Government of Jersey,PE0142,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",Richmond Map,,"Mon Sejour, La Rue d'Auvergne",,1000142,GEOMETRYCOLLECTION (POINT (-2.185239 49.22506)),,Mon Sejour,
2f102e30-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey.</p>",,,,,,,,Listed building,Government of Jersey,PE0144,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"St Etienne, La Rue d'Elysée",,1000144,GEOMETRYCOLLECTION (POINT (-2.185712 49.229428)),,St Etienne,
2f103840-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.</p>
<p> McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",,,,,,,,Listed building,Government of Jersey,PE0145,,<p>1.  Government of Jersey </p><p>2.  Jersey Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Plans (L/A/06/A/101) </p>",Richmond Map,,"Allandale, Le Dredillet",,1000145,GEOMETRYCOLLECTION (POINT (-2.159803 49.200388)),,Allandale,
2f104d00-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Glendinning, A. 1998. The Jersey Datestones Register. Retrieved from http://members.societe-jersiaise.org/alexgle/stonejsy.html (Date Accessed: 31.07.2018)  </p>
<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>Lake, J. & Edwards, B. 2008. Historic Farmsteads and Landscapes in Jersey: their character and local distinctiveness. Jersey Heritage Trust, Jersey. </p>
<p>McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham. </p>
<p>Stevens, J. 1977. Old Jersey Houses, Volume Two. Phillimore, London</p>",,,,,,,,Listed building,Government of Jersey,PE0147,,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Sites and Monuments Database</p>",Richmond Map,,"La Sergente, La Rue de la Fontaine",,1000147,GEOMETRYCOLLECTION (POINT (-2.166827 49.206079)),,La Sergente,
2f1427a0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey. ",,,,,,,,Listed building,Government of Jersey,PE0148,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",,,"Abreuvoir, La Rue des Fontaines",,1000148,GEOMETRYCOLLECTION (POINT (-2.196863 49.211948)),,Abreuvoir,
2f1063c0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.</p>
<p> McCormack, J. 2015. Channel Island Houses. John McCormack, Cheltenham.</p>",,,,,,,,Listed building,Government of Jersey,PE0150,,<p>1.  Government of Jersey</p>,,"<p>1. Listing photographs, Historic Environment Resurvey</p>",Richmond Map,,"La Fosse, La Rue des Fosses",,1000150,GEOMETRYCOLLECTION (POINT (-2.182864 49.21217)),,La Fosse,
2f106e80-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Island Development Committee. 1992. Register of Buildings of Architectural and Historical Importance in Jersey. Island Development Committee, Jersey.  </p>
<p>McCormack, J. 1986. Channel Islands Churches. Phillimore, Chichester.   </p>
<p>Quintaine, R. 2012. What's Your Street's Story?: St Peter's Village. [Unpublished talk] </p>
<p>Stevens, C. 1977. The Vanished Chapels and Priories of Jersey. [Unpublished research]</p>",,,,,,,,Listed building,Government of Jersey,PE0151,,<p>1.  Government of Jersey </p><p>2.  Société Jersiaise </p><p>3.  Société Jersiaise Photographic Archive</p>,,"<p>1. Listing photographs, Historic Environment Resurvey </p><p>2. Sites and Monuments Database </p><p>3. Photographs (SJPA/001772, SJPA/002279, SJPA/009486) </p>",Place of Worship,,"St. Peters Parish Hall, La Rue des Fosses",,1000151,GEOMETRYCOLLECTION (POINT (-2.183307 49.2124)),,St. Peters Parish Hall,
2f1431b0-1168-0138-9138-740f24312a1c,Postal Address,St. Peter,Parish,"<p>Burch, J. & Tilling, T. 2015. Douets A Laver. Jersey Lavoirs. The history and location of Jersey Lavoirs. Société Jersiaise, Jersey. </p>
<p>Stevens, C. 1977. The Vanished Chapels and Priories of Jersey. [Unpublished research]</p>",,,,,,,,Listed building,Government of Jersey,PE0152,,,,,,,"Water Pump (La Fontaine Benite) , La Rue des Fosses",,1000152,GEOMETRYCOLLECTION (POINT (-2.18243 49.211267)),,Water Pump (La Fontaine Benite) ,
