ResourceID,Administrative Subdivision Type,External Identifier Type,End Date of Existence,Place Description,End Date Type,Description Type,Place Address,Activity Type,Spatial Coordinates Geometry,Address Type,Keyword,Name Type,Administrative Subdivision Name,Description,To Date,Start Date Type,Name,Primary Reference Number,From Date,Geometry Qualifier,Start Date of Existence,External Source,External XRef,Cadastral Reference
b2d9a3d4-870e-11eb-8701-0275d4869ef4,Parish,,,,,Archaeological Excavation,27-29 Broad Street,Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.108574 49.184469)),Postal Address,,,St. Helier,"<p>This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  </p>

<p>Three trenches were excavated in 1976 at 27-29 Broad Street (0401412, 0401413, 0401414). These trenches uncovered the Iron Age shoreline and a small stone structure built against a storm beach. Clay was used for a series of floors and to bond the walls. From the stone set hearth and pot-hole came early La Tene pottery and grains of carbonised '5 row' barley. The habitation had been partly washed out by the sea and rebuilt more than once making it likely that it was seasonal occupied, as well as the presence of sand between the occupation layers. There are two carbon 14 dates, both of 400-300BC. </p>

<p>The Iron Age habitation site was primarily on the demolished site of 29 Broad Street. There were also traces of medieval and later material were found in the upper levels of the overburden. The work was restricted by a small space, only a section of the building was excavated but was well recorded. However, the size of space did impact the understanding of the building's plan but also by the 18th century well and a vast modern pit. The width of the building, wall to wall, was not greater than 2.4m.  The length is unknown as the area beyond the hearth remained unexcavated but it was in excess of 3m. The remains of the back wall which lay against a bank of sand ran straight so that is is likely that the building took the general form of an oval or oblong. In one place the front or seaward wall stood at a height of 0.5,. Originally this was up to 0.4m wide and composed of medium sized beach stones set in clay. A flat, stone hearth with raised sides lay set in the earliest floor and in the centre were a number of small, even sized stones affected by heating which may have been used for 'pot boiling'. This was eventually covered by a second clay floor and at least one of the walls was rebuilt.  </p>

<p>Some finds discovered include grain retrieved from the floor and other food debris. The pottery found was given a provisional date of 3rd to 1st century BC due to the style and decoration. Several of the vessels including one with incised, half palmette decoration can be closely paralleled with pottery from Brittany, in particular from Henon, Cotes-du-Nord and Le Camp d'Artus, Huelgoat. Some of the pottery was made locally, further study was intended to look into the heavy mineral content of the fabric which may establish other sources of manufacture. ",1976,,27-29 Broad Street,401413,1976,,,,,
345147fa-870f-11eb-8701-0275d4869ef4,Parish,,,,,Archaeological Excavation,27-29 Broad Street,Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.108486 49.18444400000001)),Postal Address,,,St. Helier,"<p>This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  </p>

<p>Three trenches were excavated in 1976 at 27-29 Broad Street (0401412, 0401413, 0401414). These trenches uncovered the Iron Age shoreline and a small stone structure built against a storm beach. Clay was used for a series of floors and to bond the walls. From the stone set hearth and pot-hole came early La Tene pottery and grains of carbonised '5 row' barley. The habitation had been partly washed out by the sea and rebuilt more than once making it likely that it was seasonal occupied, as well as the presence of sand between the occupation layers. There are two carbon 14 dates, both of 400-300BC. </p>

<p>The Iron Age habitation site was primarily on the demolished site of 29 Broad Street. There were also traces of medieval and later material were found in the upper levels of the overburden. The work was restricted by a small space, only a section of the building was excavated but was well recorded. However, the size of space did impact the understanding of the building's plan but also by the 18th century well and a vast modern pit. The width of the building, wall to wall, was not greater than 2.4m.  The length is unknown as the area beyond the hearth remained unexcavated but it was in excess of 3m. The remains of the back wall which lay against a bank of sand ran straight so that is is likely that the building took the general form of an oval or oblong. In one place the front or seaward wall stood at a height of 0.5,. Originally this was up to 0.4m wide and composed of medium sized beach stones set in clay. A flat, stone hearth with raised sides lay set in the earliest floor and in the centre were a number of small, even sized stones affected by heating which may have been used for 'pot boiling'. This was eventually covered by a second clay floor and at least one of the walls was rebuilt.  </p>

<p>Some finds discovered include grain retrieved from the floor and other food debris. The pottery found was given a provisional date of 3rd to 1st century BC due to the style and decoration. Several of the vessels including one with incised, half palmette decoration can be closely paralleled with pottery from Brittany, in particular from Henon, Cotes-du-Nord and Le Camp d'Artus, Huelgoat. Some of the pottery was made locally, further study was intended to look into the heavy mineral content of the fabric which may establish other sources of manufacture. </p>",1976,,27-29 Broad Street,401414,1976,,,,,
04787840-149c-0138-c573-740f24312a1c,Parish,,,,,,"Post Box No.99, Royal Square",,GEOMETRYCOLLECTION (POINT (-2.105245 49.183714)),Postal Address,,,St. Helier,,,,Post Box No.99,401419,,,,,HE1422,
a0d88dac-8674-11eb-8701-0275d4869ef4,Parish,,,,,Archaeological Excavation,19-21 Broad Street,Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.108302 49.184276)),Postal Address,,,St. Helier,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  Two trenches were excavated in 1978 at 19-21 Broad Street. A search was made here for a continuation of the Iron Age material found at 27-29 Broad Street. At the same stratigraphic level a small quantity of the same pottery and some charcoal was found but no structures. The environment is beach sand.   In 1972, a section of an earlier sea wall was exposed by contractors and reported to the Société Jersiaise. On the land side no stratification earlier than the 18th century was seen. The wall was mapped. ",1978,,19-21 Broad Street,401442,1972,,,,,
0bcc8d52-8675-11eb-8701-0275d4869ef4,Parish,,,,,Archaeological Excavation,31-33 Commercial Street,Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.11002 49.18436)),Postal Address,,,St. Helier,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  One trench was opened in the area of 31-33 Commercial Street (0401445) and two trenches in the area of 9-11 Commercial Street (0401448, 0401452). The 19th century seawall found at these points is still standing at No. 33 and lies 3m below ground at Nos. 9-11. A line drawn between these is certain to be the course of the wall, still intact below ground level.   The building of this sea defence enabled continuous rather than random house building to take place on the south side of Broad Street. The wall is constructed from a 3m wide foundation base and is faced on both sides with dressed stone, the core is of granite rubble. Its distinctive shell mortar bonding can be followed in the wall as it runs inland at No. 33.   No other vestiges of earlier walls were found. The maps from 1691 to 1800 show open strand or individual walls and houses. Only a 1700 map names 'La muraille de la ville' as a wall running along the south side of Broad Street but any early walls probably disappeared as the 19th century buildings went up. ",1990,,31-33 Commercial Street,401445,1970,,,,,
fd29b120-8675-11eb-8701-0275d4869ef4,Parish,,,,,Archaeological Excavation,31-33 Commercial Street,,GEOMETRYCOLLECTION (POINT (-2.108583 49.183861)),Postal Address,,,St. Helier,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  One trench was opened in the area of 31-33 Commercial Street (0401445) and two trenches in the area of 9-11 Commercial Street (0401448, 0401452). The 19th century seawall found at these points is still standing at No. 33 and lies 3m below ground at Nos. 9-11. A line drawn between these is certain to be the course of the wall, still intact below ground level.   The building of this sea defence enabled continuous rather than random house building to take place on the south side of Broad Street. The wall is constructed from a 3m wide foundation base and is faced on both sides with dressed stone, the core is of granite rubble. Its distinctive shell mortar bonding can be followed in the wall as it runs inland at No. 33.   No other vestiges of earlier walls were found. The maps from 1691 to 1800 show open strand or individual walls and houses. Only a 1700 map names 'La muraille de la ville' as a wall running along the south side of Broad Street but any early walls probably disappeared as the 19th century buildings went up. ",1990,,31-33 Commercial Street,401448,1970,,,,,
57f459de-8676-11eb-8701-0275d4869ef4,Parish,,,,,Archaeological Excavation,31-33 Commercial Street,Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.10728 49.183828)),Postal Address,,,St. Helier,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  One trench was opened in the area of 31-33 Commercial Street (0401445) and two trenches in the area of 9-11 Commercial Street (0401448, 0401452). The 19th century seawall found at these points is still standing at No. 33 and lies 3m below ground at Nos. 9-11. A line drawn between these is certain to be the course of the wall, still intact below ground level.   The building of this sea defence enabled continuous rather than random house building to take place on the south side of Broad Street. The wall is constructed from a 3m wide foundation base and is faced on both sides with dressed stone, the core is of granite rubble. Its distinctive shell mortar bonding can be followed in the wall as it runs inland at No. 33.   No other vestiges of earlier walls were found. The maps from 1691 to 1800 show open strand or individual walls and houses. Only a 1700 map names 'La muraille de la ville' as a wall running along the south side of Broad Street but any early walls probably disappeared as the 19th century buildings went up. ",1990,,31-33 Commercial Street,401452,1970,,,,,
653ad97a-8675-11eb-8701-0275d4869ef4,Parish,,,,,Archaeological Excavation,Conway Street/Broad Street,Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.10728 49.18402)),Postal Address,,,St. Helier,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  One trench was opened in Conway Street/Broad Street. Observations were made during demolition and rebuilding of bank produced fragments of a fine early 16th century stoneware cup made in Beauvais. ",1990,,Conway Street/Broad Street,401453,1970,,,,,
bdcfb154-8676-11eb-8701-0275d4869ef4,Parish,,,,,Archaeological Excavation,3 Library Place,Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.106492 49.1839)),Postal Address,,,St. Helier,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  3 Library Place was excavated in 1972 but only a brief examination was possible. At the time, surface material had been removed and beach sand lay at depth of approximately 1m. ",1990,,3 Library Place,401458,1970,,,,,
04788430-149c-0138-c573-740f24312a1c,Parish,,,,,,"Post Box No.33, Le Breton Lane",,GEOMETRYCOLLECTION (POINT (-2.100101 49.183349)),Postal Address,,,St. Helier,,,,Post Box No.33,401460,,,,,HE1459,
0477c890-149c-0138-c573-740f24312a1c,Parish,,,,,,"Jeanne Jugan Chapel, St John's Road",,GEOMETRYCOLLECTION (POINT (-2.112351 49.193752)),Postal Address,Place of Worship,,St. Helier,,,,Jeanne Jugan Chapel,401462,,,,,,
18f6b5e6-8677-11eb-8701-0275d4869ef4,Parish,,,,,Archaeological Excavation,14 Bond Street,Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.107298 49.183722)),Postal Address,,,St. Helier,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  One trench was excavated in 1973 at 14 Bond Street. It is probably the site of the medieval chapel de la Madelaine. As there was no major clearance of this area the investigation was limited to examining the shaft sunk for a lift. A 13th century painted Normandy jug was found in section 7.6m down. The environment was beach sand over marine sand. The site was virtually destroyed. ",1973,,14 Bond Street,401470,1973,,,,,
66081708-8677-11eb-8701-0275d4869ef4,Parish,,,,,Archaeological Excavation,Hill Street,,GEOMETRYCOLLECTION (POINT (-2.104347 49.183496)),Postal Address,,,St. Helier,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  Three trenches were opened in Hill Street (0401471, 0401472, 0401473). Nothing before 18th century on any of these three sites. Houses with yards at the rear.   In 1987, column foundation holes to bedrock on the site of the Midland Bank redevelopment in Hill Street revealed the existence of a marine platform with an irregular but overall downward slope to the northwest. Due to time constraints and timber shoring meant that detailed examination of the whole section in each hole was limited. ",1990,,Hill Street,401471,1970,,,,,
bf8c0262-8677-11eb-8701-0275d4869ef4,Parish,,,,,Archaeological Excavation,Hill Street,Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.105438 49.18337)),Postal Address,,,St. Helier,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  Three trenches were opened in Hill Street (0401471, 0401472, 0401473). Nothing before 18th century on any of these three sites. Houses with yards at the rear.   In 1987, column foundation holes to bedrock on the site of the Midland Bank redevelopment in Hill Street revealed the existence of a marine platform with an irregular but overall downward slope to the northwest. Due to time constraints and timber shoring meant that detailed examination of the whole section in each hole was limited. ",1987,,Hill Street,401472,1987,,,,,
52845c86-8678-11eb-8701-0275d4869ef4,Parish,,,,,Archaeological Excavation,Hill Street,Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.105986 49.183304)),Postal Address,,,St. Helier,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  Three trenches were opened in Hill Street (0401471, 0401472, 0401473). Nothing before 18th century on any of these three sites. Houses with yards at the rear.   In 1987, column foundation holes to bedrock on the site of the Midland Bank redevelopment in Hill Street revealed the existence of a marine platform with an irregular but overall downward slope to the northwest. Due to time constraints and timber shoring meant that detailed examination of the whole section in each hole was limited. ",1987,,Hill Street,401473,1987,,,,,
337dcca8-870b-11eb-8701-0275d4869ef4,Parish,,,,,Archaeological Excavation,6 Mulcaster Street,,GEOMETRYCOLLECTION (POINT (-2.106806 49.183045)),Postal Address,,,St. Helier,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  One trench was excavated in 1971 at the Royal Bank of Scotland, 6 Mulcaster Street. An 18th century building, courtyard and well were uncovered. The environment was loess and sand. ",1971,,6 Mulcaster Street,401474,1971,,,,,
fd7a8cb6-870c-11eb-8701-0275d4869ef4,Parish,,,,,Archaeological Excavation,13-15 Pier Road,Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.106795 49.182339)),Postal Address,,,St. Helier,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  One trench was excavated in 1986 at 13-15 Pier Road, in the front gardens as part of an excavation activity for children aged between 9 and 15. Some paving was uncovered at No. 15 but nothing was uncovered later than 18th century. Paving was not lifted. ",1986,,13-15 Pier Road,401475,1986,,,,,
6b2cb1d0-870d-11eb-8701-0275d4869ef4,Parish,,,,,Archaeological Excavation,Commercial Buildings,Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.107859 49.1818)),Postal Address,,,St. Helier,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  One trench was opened in Commercial Buildings, now Tunnel Road. Nothing was found before 18th century. ",1990,,Commercial Buildings,401476,1970,,,,,
c2ab3472-870d-11eb-8701-0275d4869ef4,Parish,,,,,Archaeological Excavation,"General Hospital, The Parade",Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.111406 49.187619)),Postal Address,,,St. Helier,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  A hoard of 12 Roman coins were found including coins of the Emporors Theodosius I, Constans and Constantius II. One of the coins was minted at Arles, France, another at Constantinople, Istanbul, and a third at Alexandria, Egypt. The hoard was buried circa 400 AD. ",1990,,General Hospital,401478,1970,,,,,
04796340-149c-0138-c573-740f24312a1c,Parish,,,,,,"Parade Lodge, Savile Street",,GEOMETRYCOLLECTION (POINT (-2.1098 49.188054)),Postal Address,,,St. Helier,,,,Parade Lodge,401535,,,,,,
04796c50-149c-0138-c573-740f24312a1c,Parish,,,,,,"Savile House, Savile Street",,GEOMETRYCOLLECTION (POINT (-2.109775 49.1885)),Postal Address,,,St. Helier,,,,Savile House,401536,,,,,,
0479d310-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,Archaeological Evaluation,"15, Seale Street",Archaeological Evaluation,GEOMETRYCOLLECTION (POINT (-2.110352 49.18576)),Postal Address,Richmond Map,,St. Helier,Absolute Archaeology were comissioned by Mr De Val to undertake an archaeological watching brief in regards to construction of a replacement extension. The results revealed evidence of a 1960s make up layer sealed by the previous extension (20th century). No archaeological remains were identified. ,30/03/2012,,15,401547,30/03/2012,,,Government of Jersey,HE1547,
047b3290-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,Condition & Treatment Report,"Jersey Civil Emergency Centre, Trinity Road",Condition & Treatment Report,GEOMETRYCOLLECTION (POINT (-2.100336 49.193167)),Postal Address,German Occupation,,St. Helier,Antony Gibb Ltd. were commissioned by Jersey Heritage to undertake a condition report of the building. ,23/09/2013,,Jersey Civil Emergency Centre,401586,31/07/2013,,,Government of Jersey,HE1586,
047bfbb0-149c-0138-c573-740f24312a1c,Parish,,,,,,"11, St James Street",,GEOMETRYCOLLECTION (POINT (-2.100361 49.183349)),Postal Address,,,St. Helier,,,,11,401613,,,,,,
047db600-149c-0138-c573-740f24312a1c,Parish,,,,,,"13, St James Street",,GEOMETRYCOLLECTION (POINT (-2.100217 49.183022)),Postal Address,,,St. Helier,,,,13,401654,,,,,,
047e70e0-149c-0138-c573-740f24312a1c,Parish,,,,,,"Site of Batterie Endrass, Westmount Road",,GEOMETRYCOLLECTION (POINT (-2.118105 49.190926)),Postal Address,German Occupation,,St. Helier,,,,Site of Batterie Endrass,401674,,,,,,
04854260-149c-0138-c573-740f24312a1c,Parish,,,,,,"Site of Theatre Royal, Don Road",,GEOMETRYCOLLECTION (POINT (-2.099435 49.182681)),Postal Address,Place of Worship,,St. Helier,,,,Site of Theatre Royal,401694,,,,,,
047ffdf0-149c-0138-c573-740f24312a1c,Parish,,,,,,"Colomberie Coach Station, La Colomberie",,GEOMETRYCOLLECTION (POINT (-2.100112 49.181649)),Postal Address,,,St. Helier,,,,Colomberie Coach Station,401743,,,,,,
048087c0-149c-0138-c573-740f24312a1c,Parish,,,,,,"15, Regent Road",,GEOMETRYCOLLECTION (POINT (-2.11199 49.1899)),Postal Address,Richmond Map,,St. Helier,,,,15,401814,,,,,,
0480adc0-149c-0138-c573-740f24312a1c,Parish,,,,,,"Site of Milestone '1', Le Mont de la Trinité",,GEOMETRYCOLLECTION (POINT (-2.099789 49.19615)),Postal Address,,,St. Helier,,,,Site of Milestone '1',401819,,,,,,
04814f20-149c-0138-c573-740f24312a1c,Parish,,,,,,"86, Bath Street",,GEOMETRYCOLLECTION (POINT (-2.102555 49.186808)),Postal Address,,,St. Helier,,,,86,401846,,,,,,
048845e0-149c-0138-c573-740f24312a1c,Parish,,,,,,"Site of 3 & 5, Conway Street",,GEOMETRYCOLLECTION (POINT (-2.107739 49.183734)),Postal Address,,,St. Helier,,,,Site of 3 & 5,401850,,,,,,
04816e30-149c-0138-c573-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Town Mills Hoard, Le Mont de la Trinité",,GEOMETRYCOLLECTION (POINT (-2.100063 49.195139)),Postal Address,,,St. Helier,,,,Town Mills Hoard,401855,,,,Government of Jersey,HE1855,
04817710-149c-0138-c573-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"La Houguette, Field H1188",,GEOMETRYCOLLECTION (POINT (-2.117853 49.204759)),Field Number,,,St. Helier,,,,La Houguette,401859,,,,Government of Jersey,HE1859,
04817f60-149c-0138-c573-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Clos de la Hougue, Field H1172",,GEOMETRYCOLLECTION (POINT (-2.113878 49.208759)),Field Number,,,St. Helier,,,,Clos de la Hougue,401860,,,,Government of Jersey,HE1860,
04818870-149c-0138-c573-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Clos de la Pouquelaye, Field H1237",,GEOMETRYCOLLECTION (POINT (-2.108672 49.197848)),Field Number,,,St. Helier,,,,Clos de la Pouquelaye,401861,,,,Government of Jersey,HE1861,
04824c70-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,Archaeological Evaluation,"South Hill Park, South Hill",Archaeological Evaluation,GEOMETRYCOLLECTION (POINT (-2.108367 49.176518)),Postal Address,,,St. Helier,Absolute Archaeology undertook a watching brief on behalf of Jersey Electric PLC in conjunction with groundworks ahead of the development of a new electricity switching station. No archaeological remains were found including evidence for the World War II German prisoner of war camp.,Apr-10,,South Hill Park,401898,Apr-10,,,Government of Jersey,HE1898,
048522a0-149c-0138-c573-740f24312a1c,Parish,,,,,,"Crematorium , Westmount Road",,GEOMETRYCOLLECTION (POINT (-2.11652 49.193171)),Postal Address,,,St. Helier,,,,Crematorium ,401900,,,,,,
04852d40-149c-0138-c573-740f24312a1c,Parish,,,,,,"Tower Road Maisonettes, Tower Road",,GEOMETRYCOLLECTION (POINT (-2.125156 49.194098)),Postal Address,,,St. Helier,,,,Tower Road Maisonettes,401903,,,,,,
04853860-149c-0138-c573-740f24312a1c,Parish,,,,,,"Jersey Quaker Meeting House, La Colomberie",,GEOMETRYCOLLECTION (POINT (-2.098994 49.181421)),Postal Address,Place of Worship,,St. Helier,,,,Jersey Quaker Meeting House,401933,,,,,,
048588a0-149c-0138-c573-740f24312a1c,Parish,,,,,,"Site of Manoir de la Motte, St James Street",,GEOMETRYCOLLECTION (POINT (-2.099919 49.183704)),Postal Address,"Richmond Map,Manor House",,St. Helier,,,,Site of Manoir de la Motte,401958,,,,,,
4691a7c0-116c-0138-9149-740f24312a1c,Parish,,,,,,"Upright Stones, La Route du Mont Mado (Fields J887, J890)",,GEOMETRYCOLLECTION (POINT (-2.119174 49.244429)),Field Number,Megalithic,,St. John,,,,Upright Stones,500009,,,,,,
468a47f0-116c-0138-9149-740f24312a1c,Parish,,,,,,"La Paix, La Route du Mont Mado",,GEOMETRYCOLLECTION (POINT (-2.116963 49.240497)),Postal Address,,,St. John,,,,La Paix,500046,,,,,,
468aea80-116c-0138-9149-740f24312a1c,Parish,,,,,,"Quarryside House, La Route du Mont Mado",,GEOMETRYCOLLECTION (POINT (-2.12624 49.245946)),Postal Address,,,St. John,,,,Quarryside House,500061,,,,,,
468af400-116c-0138-9149-740f24312a1c,Parish,,,,,,"St. John's Rectory, La Rue des Landes",,GEOMETRYCOLLECTION (POINT (-2.142736 49.248064)),Postal Address,,,St. John,,,,St. John's Rectory,500062,,,,,,
468c01d0-116c-0138-9149-740f24312a1c,Parish,Listed building,,,,Condition & Treatment Report,"Le Vivier, La Route du Mont Mado",Condition & Treatment Report,GEOMETRYCOLLECTION (POINT (-2.123853 49.24519)),Postal Address,Richmond Map,,St. John,Hartigan were commissioned by Mr & Mrs Quinn to carry out an inspection of the chimneys and to recommend work in relation to water ingress.,29/07/2016,,Le Vivier,500086,10/05/2016,,,Government of Jersey,JN0086,
468c6bc0-116c-0138-9149-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Houguettes, Field J1077",,GEOMETRYCOLLECTION (POINT (-2.112223 49.221173)),Field Number,,,St. John,,,,Houguettes,500096,,,,Government of Jersey,JN0189,
468dfdf0-116c-0138-9149-740f24312a1c,Parish,Listed building,,,,Building Survey (architectural),"St. John's Parish Church , La Route de St. Jean",Building Survey (architectural),GEOMETRYCOLLECTION (POINT (-2.138852 49.24604)),Postal Address,"Richmond Map,Place of Worship",,St. John,Hartigans undertook a detailed investigation of the condition of St John's Parish Church on behalf of the Parish of St John. Work undertaken in February and March 2006. ,31/03/2006,,St. John's Parish Church ,500134,01/02/2006,,,Government of Jersey,JN0134,
468e2930-116c-0138-9149-740f24312a1c,Parish,Listed building,,,,Conservation Statement,"La Crête Fort, Les Nouvelles Charrières ",Conservation Statement,GEOMETRYCOLLECTION (POINT (-2.111846 49.25145)),Postal Address,"Coastal Fortification,German Occupation",,St. John,La Crête Fort Conservation Statement by Roger Hills of the Jersey Heritage Trust (2006). ,2006,,La Crête Fort,500138,2006,,,Government of Jersey,JN0138,
468f53c0-116c-0138-9149-740f24312a1c,Parish,,,,,,"Caen Lodge, La Rue de la Scelletterie",,GEOMETRYCOLLECTION (POINT (-2.140403 49.235827)),Postal Address,Richmond Map,,St. John,,,,Caen Lodge,500166,,,,,,
468f8420-116c-0138-9149-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"La Houguette, Field J34",,GEOMETRYCOLLECTION (POINT (-2.157057 49.255236)),Field Number,,,St. John,,,,La Houguette,500171,,,,Government of Jersey,JN0187,
468f8c90-116c-0138-9149-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"La Houguette, Field J37",,GEOMETRYCOLLECTION (POINT (-2.157326 49.254717)),Field Number,,,St. John,,,,La Houguette,500172,,,,Government of Jersey,JN0187,
469309a0-116c-0138-9149-740f24312a1c,Parish,,,,,,"Quarry Horse Lay-by , Le Hucquet",,GEOMETRYCOLLECTION (POINT (-2.127444 49.233998)),Postal Address,,,St. John,,,,Quarry Horse Lay-by ,500174,,,,,,
468fb830-116c-0138-9149-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"La Houguette, Field J55",,GEOMETRYCOLLECTION (POINT (-2.157514 49.254261)),Field Number,,,St. John,,,,La Houguette,500177,,,,Government of Jersey,JN0187,
468fc0c0-116c-0138-9149-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"La Houguette, Field J56",,GEOMETRYCOLLECTION (POINT (-2.157393 49.253717)),Field Number,,,St. John,,,,La Houguette,500178,,,,Government of Jersey,JN0187,
468fd390-116c-0138-9149-740f24312a1c,Parish,,,,,,"La Sergine Mauresque, La Rue de la Mare Ballam",,GEOMETRYCOLLECTION (POINT (-2.137683 49.245499)),Postal Address,Richmond Map,,St. John,,,,La Sergine Mauresque,500180,,,,,,
468fe750-116c-0138-9149-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Houguettes, Field J1080",,GEOMETRYCOLLECTION (POINT (-2.110636 49.220836)),Field Number,,,St. John,,,,Houguettes,500182,,,,Government of Jersey,JN0189,
4691b7e0-116c-0138-9149-740f24312a1c,Parish,,,,,,"Datestone '1829', La Grande Route de St. Jean",,GEOMETRYCOLLECTION (POINT (-2.11407 49.220003)),Postal Address,,,St. John,,,,Datestone '1829',500183,,,,,,
468ff9a0-116c-0138-9149-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Houguettes, Field J1080A",,GEOMETRYCOLLECTION (POINT (-2.110983 49.2195)),Field Number,,,St. John,,,,Houguettes,500185,,,,Government of Jersey,JN0189,
46927120-116c-0138-9149-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Clos de la Hougue, Field J411",,GEOMETRYCOLLECTION (POINT (-2.145013 49.240459)),Field Number,,,St. John,,,,Clos de la Hougue,500186,,,,Government of Jersey,JN0186,
46900aa0-116c-0138-9149-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"La Houguette, Field J33",,GEOMETRYCOLLECTION (POINT (-2.156937 49.255889)),Field Number,,,St. John,,,,La Houguette,500187,,,,Government of Jersey,JN0187,
46901340-116c-0138-9149-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Clos de la Hougue, Field J511",,GEOMETRYCOLLECTION (POINT (-2.141178 49.240499)),Field Number,,,St. John,,,,Clos de la Hougue,500188,,,,Government of Jersey,JN0188,
46901bc0-116c-0138-9149-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Hougettes, Field J1076",,GEOMETRYCOLLECTION (POINT (-2.110638 49.220845)),Field Number,,,St. John,,,,Hougettes,500189,,,,Government of Jersey,JN0189,
46905810-116c-0138-9149-740f24312a1c,Parish,,,,,,"The Hollies, La Rue de L'Étoquet",,GEOMETRYCOLLECTION (POINT (-2.139529 49.247297)),Postal Address,Richmond Map,,St. John,,,,The Hollies,500195,,,,,,
4691db40-116c-0138-9149-740f24312a1c,Parish,,,,,,"Datestone '1825' , La Route du Mont Mado",,GEOMETRYCOLLECTION (POINT (-2.125592 49.245589)),Postal Address,,,St. John,,,,Datestone '1825' ,500206,,,,,,
